# Unfolded band structure from postprocessed wavefunction file [banduppy-1.0.0-dev]
# k-index, k on path (A^-1), energy (eV), weight 
#
  35   1.81208615   3.95052442   0.00000725
  35   1.81208615   4.28163000   0.00000693
  35   1.81208615   6.37703629   0.00002039
  35   1.81208615   7.07500405   0.00001828
  35   1.81208615   7.07515254   0.00040471
  35   1.81208615   7.07588078   0.00232273
  36   1.86994237 -11.83861387   0.00000008
  36   1.86994237  -9.71582988   1.00000083
  36   1.86994237  -7.88713634   0.00000398
  36   1.86994237  -5.89139624   0.99999571
  36   1.86994237  -3.56388054   0.00000760
  36   1.86994237  -2.75336336   1.99999452
  36   1.86994237  -1.47455207   0.00000250
  36   1.86994237  -0.94808048   0.00000222
  36   1.86994237   0.48062011   0.99998295
  36   1.86994237   1.40997412   0.99996960
  36   1.86994237   1.83871119   0.00004511
  36   1.86994237   1.87570086   0.00000138
  36   1.86994237   3.57261115   0.00000628
  36   1.86994237   4.26149408   0.00000299
  36   1.86994237   6.40404476   0.00002722
  36   1.86994237   7.72790700   0.00359795
  36   1.86994237   7.73023304   0.00414190
  36   1.86994237   7.79119049   0.30946204
  37   1.92779859 -11.93670742   0.00000009
  37   1.92779859  -9.39773458   1.00000238
  37   1.92779859  -7.91197602   0.00000401
  37   1.92779859  -6.32420021   0.99999928
  37   1.92779859  -3.40859313   0.00000473
  37   1.92779859  -2.84143684   1.99999595
  37   1.92779859  -1.07816343   0.00000209
  37   1.92779859  -0.71732646   0.00000133
  37   1.92779859   0.44708257   0.99998790
  37   1.92779859   1.18075868   0.99997818
  37   1.92779859   1.43069732   0.00003331
  37   1.92779859   2.04872167   0.00000328
  37   1.92779859   3.22211850   0.00000474
  37   1.92779859   4.05454614   0.00000070
  37   1.92779859   6.65076133   0.00000913
  37   1.92779859   7.84160807   0.00013959
  37   1.92779859   8.38399789   0.28153300
  37   1.92779859   8.39298484   0.08463249
  38   1.98565481 -12.01315699   0.00000004
  38   1.98565481  -9.06277157   1.00000083
  38   1.98565481  -7.93370181   0.00000303
  38   1.98565481  -6.75015275   0.99999928
  38   1.98565481  -3.25583164   0.00000387
  38   1.98565481  -2.91016225   1.99999607
  38   1.98565481  -0.71881430   0.00000012
  38   1.98565481  -0.50060008   0.00000584
  38   1.98565481   0.43934760   0.99998754
  38   1.98565481   0.98285955   0.99998456
  38   1.98565481   1.08408056   0.00002849
  38   1.98565481   2.20139048   0.00000707
  38   1.98565481   2.91150257   0.00000733
  38   1.98565481   3.77020766   0.00000050
  38   1.98565481   6.98443370   0.00004197
  38   1.98565481   7.75632796   0.00016599
  38   1.98565481   8.23311209   0.00017087
  38   1.98565481   8.94776077   0.43368602
  39   2.04351103 -12.06784921   0.00000003
  39   2.04351103  -8.71171802   1.00000203
  39   2.04351103  -7.95066246   0.00000312
  39   2.04351103  -7.16612079   1.00000107
  39   2.04351103  -3.12369900   0.00000319
  39   2.04351103  -2.95947038   1.99999809
  39   2.04351103  -0.41917192   0.00000158
  39   2.04351103  -0.31529333   0.00000602
  39   2.04351103   0.45753106   0.99998605
  39   2.04351103   0.81307479   0.00002853
  39   2.04351103   0.81700570   0.99998510
  39   2.04351103   2.32250848   0.00000707
  39   2.04351103   2.65881812   0.00000714
  39   2.04351103   3.49756158   0.00000029
  39   2.04351103   7.31260620   0.00013121
  39   2.04351103   7.69554897   0.00016269
  39   2.04351103   8.00405208   0.00000034
  39   2.04351103   9.35260870   0.95387411
  40   2.10136724 -12.10068608   0.00000003
  40   2.10136724  -8.34546440   0.99999756
  40   2.10136724  -7.96135032   0.00000495
  40   2.10136724  -7.57149785   0.99999833
  40   2.10136724  -3.03195578   0.00000635
  40   2.10136724  -2.98910738   1.99999404
  40   2.10136724  -0.21334090   0.00000009
  40   2.10136724  -0.18598245   0.00000600
  40   2.10136724   0.50354649   0.99997234
  40   2.10136724   0.63889304   0.00005382
  40   2.10136724   0.68270748   0.99997580
  40   2.10136724   2.40093951   0.00000700
  40   2.10136724   2.48895660   0.00000730
  40   2.10136724   3.30007737   0.00000024
  40   2.10136724   7.55588693   0.00005240
  40   2.10136724   7.65907920   0.00016181
  40   2.10136724   7.86074203   0.00000034
  40   2.10136724   9.82060478   0.52661330
  41   2.15922346 -12.11171180   0.00000026
  41   2.15922346  -7.96501654   2.00001335
  41   2.15922346  -2.99899423   2.00001359
  41   2.15922346  -0.13991242   0.00001026
  41   2.15922346   0.57831544   1.99999523
  41   2.15922346   2.42800252   0.00000850
  41   2.15922346   3.22704411   0.00000011
  41   2.15922346   7.64692213   0.00004563
  41   2.15922346   7.81178902   0.00000028
  41   2.15922346   9.98491179   0.16631581
  42   2.15922346 -12.11171180   0.00000026
  42   2.15922346  -7.96501654   2.00001335
  42   2.15922346  -2.99899423   2.00001359
  42   2.15922346  -0.13991242   0.00001026
  42   2.15922346   0.57831544   1.99999523
  42   2.15922346   2.42800252   0.00000850
  42   2.15922346   3.22704411   0.00000011
  42   2.15922346   7.64692213   0.00004563
  42   2.15922346   7.81178902   0.00000028
  42   2.15922346   9.98491179   0.16631581
  43   2.24104451 -12.08978867   0.00000029
